inventorynumber;wikidataitem;creator;title;image;url;height;width;mime
KMS882;Q20537905;[[wikidata:Q19569527]];Portrait of Empress Maria Theresa;https://commons.wikimedia.org/wiki/Special:FilePath/Christian Kollonitsch - Portrait of Empress Maria Theresa - KMS882 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS882;768;454;image/jpeg
KMS218;Q20354163;[[wikidata:Q12010625]];En eremit i sin grotte;;https://collection.smk.dk/#/en/detail/KMS218;;;
KMSst553;Q20539962;None;Et landskab med bjerge, en flod og et stort monument;;https://collection.smk.dk/#/en/detail/KMSst553;;;
KMS306;Q20425916;[[wikidata:Q5499315]];The Ship of the Line "Dronning Marie" (Queen Marie) and the Corvette "Najaden" Weigh Anchor in Faxa Bay, near Reykjavik, Iceland;https://commons.wikimedia.org/wiki/Special:FilePath/Friedrich Theodore Kloss - The Ship of the Line "Dronning Marie" (Queen Marie) and the Corvette "Najaden" Weigh Anchor in Faxa Bay, near Reykjavik, Iceland - KMS306 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS306;475;768;image/jpeg
KMS1210;Q20550192;[[wikidata:Q2979668]];Der læsses tang ved Hornbæk Strand;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Locher - Der læsses tang ved Hornbæk Strand - KMS1210 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1210;3564;5802;image/jpeg
KMS8495;Q20432963;[[wikidata:Q966116]];Standing Figure;;https://collection.smk.dk/#/en/detail/KMS8495;;;
KMSsp580;Q20440182;[[wikidata:Q629856]];Southern Landscape, Sunset;https://commons.wikimedia.org/wiki/Special:FilePath/Johannes Lingelbach - Southern Landscape, Sunset - KMSsp580 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp580;517;768;image/jpeg
KMSsp679;Q20440782;[[wikidata:Q3066618]];Pronk Still life;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter de Ring - Pronk Still life - KMSsp679 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp679;1136;1000;image/jpeg
KMS4873;Q20267463;[[wikidata:Q4994489]];A Lady Dressing;;https://collection.smk.dk/#/en/detail/KMS4873;;;
KMSsp237;Q20476526;[[wikidata:Q150679]];The Mystic Marriage of St Catherine of Alexandria;https://commons.wikimedia.org/wiki/Special:FilePath/Anthony van Dyck - The Mystic Marriage of St Catherine of Alexandria - KMSsp237 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp237;800;652;image/jpeg
KMSst349;Q20440720;[[wikidata:Q1161256]];River Scenery in Winter;https://commons.wikimedia.org/wiki/Special:FilePath/Jan I Griffier - River Scenery in Winter - KMSst349 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst349;595;768;image/jpeg
KMS1206;Q20540175;None;Mandsportræt;;https://collection.smk.dk/#/en/detail/KMS1206;;;
KMS6370;Q20267396;[[wikidata:Q12307116]];Figure Group. Evening;;https://collection.smk.dk/#/en/detail/KMS6370;;;
KMS1912;Q20354428;[[wikidata:Q381801]];Moonlight;https://commons.wikimedia.org/wiki/Special:FilePath/Aert van der Neer - Moonlight - KMS1912 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1912;765;1000;image/jpeg
KMSst56;Q20355579;[[wikidata:Q902649]];Portrait of Carl XII of Sweden;https://commons.wikimedia.org/wiki/Special:FilePath/David Klöcker Ehrenstrahl - Portrait of Carl XII of Sweden - KMSst56 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst56;768;504;image/jpeg
KMS2033;Q20355832;[[wikidata:Q19357168]];En ung mand;;https://collection.smk.dk/#/en/detail/KMS2033;;;
KMS4145;Q20441186;[[wikidata:Q28049160]];The Fortress in Collioure;https://commons.wikimedia.org/wiki/Special:FilePath/Marius Hammann - Fæstningen i Collioure - 1926.jpg;https://collection.smk.dk/#/en/detail/KMS4145;1291;1600;image/jpeg
DEP589;Q20540560;[[wikidata:Q384860]];Red;;https://collection.smk.dk/#/en/detail/DEP589;;;
KMS4365;Q20432679;[[wikidata:Q12343137]];Udsigt ved Tycho Brahes observatorium i Prag;https://commons.wikimedia.org/wiki/Special:FilePath/Thorald Læssøe - Udsigt ved Tycho Brahes observatorium i Prag - KMS4365 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4365;554;768;image/jpeg
KMSsp130;Q20440180;[[wikidata:Q633742]];Diana Hunting;https://commons.wikimedia.org/wiki/Special:FilePath/Marco Antonio Franceschini - Diana Hunting - KMSsp130 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp130;600;467;image/jpeg
KMS1256;Q20402224;[[wikidata:Q12316605]];Vase i græsk stil med iris, syren og kaprifolium;https://commons.wikimedia.org/wiki/Special:FilePath/Hermania Neergaard - Vase i græsk stil med iris, syren og kaprifolium - KMS1256 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1256;5312;4494;image/jpeg
KMS4555;Q20380266;[[wikidata:Q5577160]];Gamle huse i Thorshavn;;https://collection.smk.dk/#/en/detail/KMS4555;;;
KMS8393;Q20355052;[[wikidata:Q12310271]];Henbane in Vase by Svend Hammershøj;;https://collection.smk.dk/#/en/detail/KMS8393;;;
KMS534;Q20267227;[[wikidata:Q5616058]];En fåreflok. Motivet fra Faxingeskoven ved Nysø;https://commons.wikimedia.org/wiki/Special:FilePath/Carlo Dalgas - En fåreflok. Motivet fra Faxingeskoven ved Nysø - KMS534 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS534;809;1200;image/jpeg
KMS7250;Q20273269;[[wikidata:Q5388631]];Landscape;;https://collection.smk.dk/#/en/detail/KMS7250;;;
KMSst459;Q20528206;None;Hollænderi;;https://collection.smk.dk/#/en/detail/KMSst459;;;
KMS7648;Q20354961;[[wikidata:Q12338535]];Allotment Gardens, Sydhavnen;;https://collection.smk.dk/#/en/detail/KMS7648;;;
KMS2047;Q20354574;[[wikidata:Q138156]];Kammerherreinde Caroline Amalie Meldahl, f. Ræder;https://commons.wikimedia.org/wiki/Special:FilePath/Jørgen Roed - Kammerherreinde Caroline Amalie Meldahl, f. Ræder - KMS2047 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS2047;768;436;image/jpeg
KMS4790;Q20549989;[[wikidata:Q20861103]];Self-Portrait;;https://collection.smk.dk/#/en/detail/KMS4790;;;
KMS16;Q20540966;[[wikidata:Q3996918]];The Nymph Syrinx Pursued by Pan;;https://collection.smk.dk/#/en/detail/KMS16;;;
KMSsp664;Q20493588;[[wikidata:Q514276]];Christ before Pilate;https://commons.wikimedia.org/wiki/Special:FilePath/Arnold Houbraken - Christ before Pilate - KMSsp664 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp664;614;768;image/jpeg
KMS1857;Q20540402;[[wikidata:Q21039685]];Interior of a Church;https://commons.wikimedia.org/wiki/Special:FilePath/Hans Jurriaensz van Baden - Interior of a Church - KMS1857 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1857;573;768;image/jpeg
KMS1069;Q20278320;[[wikidata:Q718327]];A Neapolitan Fisherman;https://commons.wikimedia.org/wiki/Special:FilePath/Ernst Meyer - A Neapolitan Fisherman - KMS1069 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1069;768;578;image/jpeg
KMS4431;Q20385826;[[wikidata:Q3486604]];Marine;https://commons.wikimedia.org/wiki/Special:FilePath/Anton Melbye - Marine - 1851.jpeg;https://collection.smk.dk/#/en/detail/KMS4431;665;1000;image/jpeg
KMS467;Q20412356;[[wikidata:Q3416034]];Julestuen, 13. scene;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Lorentzen - Julestuen, 13. scene - KMS467 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS467;641;800;image/jpeg
KMS3149;Q20275953;[[wikidata:Q381458]];View from Classens Have;https://commons.wikimedia.org/wiki/Special:FilePath/Christen Købke - View from Classens Have - KMS3149 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3149;356;571;image/jpeg
KMS3462;Q20528999;[[wikidata:Q4977490]];Evighedsblomster;;https://collection.smk.dk/#/en/detail/KMS3462;;;
KMS7728;Q20354243;[[wikidata:Q392816]];Painting in Chinese Light;;https://collection.smk.dk/#/en/detail/KMS7728;;;
KMSsp566;Q20379329;[[wikidata:Q959236]];Couple Conversing;https://commons.wikimedia.org/wiki/Special:FilePath/Frans van Mieris I - Couple Conversing - KMSsp566 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp566;768;621;image/jpeg
KMSsp328;Q20494251;[[wikidata:Q3379112]];A Lion in a Landscape;https://commons.wikimedia.org/wiki/Special:FilePath/Philipp Ferdinand de Hamilton - A Lion in a Landscape - KMSsp328 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp328;562;768;image/jpeg
KMS1825;Q20544246;[[wikidata:Q21055]];Self-Portrait;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Jensen - Self-Portrait - KMS1825 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1825;524;429;image/jpeg
KMS2097;Q20267821;[[wikidata:Q718327]];A Roman Alley;https://commons.wikimedia.org/wiki/Special:FilePath/Ernst Meyer - A Roman Alley - KMS2097 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS2097;1000;692;image/jpeg
KMS4480;Q20477005;[[wikidata:Q6321748]];Rocky Coast near the Vestmanna Islands;;https://collection.smk.dk/#/en/detail/KMS4480;;;
KMSst197;Q20491574;[[wikidata:Q576002]];Shipwreck in Stormy Weather;https://commons.wikimedia.org/wiki/Special:FilePath/Cornelis Claesz van Wieringen - Shipwreck in Stormy Weather - KMSst197 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst197;507;768;image/jpeg
KMS3417;Q20549148;[[wikidata:Q16649962]];Portrait of a Lady;;https://collection.smk.dk/#/en/detail/KMS3417;;;
KMS6924;Q20269298;[[wikidata:Q5388631]];Girl in Søndermarken Park;;https://collection.smk.dk/#/en/detail/KMS6924;;;
KMS1786;Q20440759;[[wikidata:Q716732]];Sisters;;https://collection.smk.dk/#/en/detail/KMS1786;;;
KMSst571;Q20440520;[[wikidata:Q1228959]];A Landscape with Villas in the Middle Distance and Mountains in the Background;https://commons.wikimedia.org/wiki/Special:FilePath/Dismar Degen - A Landscape with Villas in the Middle Distance and Mountains in the Background - KMSst571 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst571;635;768;image/jpeg
KMS476;Q20380286;[[wikidata:Q3416034]];Hekserie eller blind Alarm, V. akt, 1. scene;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Lorentzen - Hekserie eller blind Alarm, V. akt, 1. scene - KMS476 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS476;622;768;image/jpeg
KMS2006;Q20268514;[[wikidata:Q739176]];Washerwomen in Rapallo;;https://collection.smk.dk/#/en/detail/KMS2006;;;
KMS1178;Q20492843;[[wikidata:Q1780756]];A Bathhouse;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter Isaacsz - A Bathhouse - KMS1178 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1178;639;800;image/jpeg
KMS1338;Q20354789;[[wikidata:Q21055]];Mathias Friis von Irgens-Bergh, Danish Chargé d'Affaires in Dresden;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Jensen - Mathias Friis von Irgens-Bergh, Danish Chargé d'Affaires in Dresden - KMS1338 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1338;528;427;image/jpeg
KMS1884;Q20491230;[[wikidata:Q7192863]];Vanitas Still Life;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter van der Willigen - Vanitas Still Life - KMS1884 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1884;600;552;image/jpeg
KMS297;Q20268822;[[wikidata:Q19277692]];A Hussar Picket;https://commons.wikimedia.org/wiki/Special:FilePath/Curt Victor Clemens Grolig - A Hussar Picket - KMS297 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS297;611;768;image/jpeg
KMS8014;Q20354375;[[wikidata:Q1436161]];Untitled;;https://collection.smk.dk/#/en/detail/KMS8014;;;
KMS4229;Q20441207;[[wikidata:Q3426288]];Dansende kvinder, dragtdetailler og et landskab;;https://collection.smk.dk/#/en/detail/KMS4229;;;
KMS202;Q20539142;[[wikidata:Q12320099]];Blomster på en sten. I baggrunden et bjerglandskab;https://commons.wikimedia.org/wiki/Special:FilePath/J.L. Camradt - Blomster på en sten. I baggrunden et bjerglandskab - KMS202 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS202;614;768;image/jpeg
KMS6321;Q20438532;[[wikidata:Q12332142]];Reclining Female Nude;;https://collection.smk.dk/#/en/detail/KMS6321;;;
KMS6468;Q20549615;[[wikidata:Q261859]];The Prodigal Son Wasting his Inheritance;https://commons.wikimedia.org/wiki/Special:FilePath/Johann Wolfgang Baumgartner - The Prodigal Son Wasting his Inheritance - KMS6468 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS6468;2603;3543;image/jpeg
KMS291;Q20354670;[[wikidata:Q821206]];A Forrest near Hellebæk in the North of Zealand. Afternoon.;https://commons.wikimedia.org/wiki/Special:FilePath/Hermann Carmiencke - A Forrest near Hellebæk in the North of Zealand. Afternoon. - KMS291 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS291;711;1000;image/jpeg
KMS963;Q20355808;[[wikidata:Q2761358]];A Summer's Day in the Jægersborg Deer Park, North of Copenhagen;https://commons.wikimedia.org/wiki/Special:FilePath/P.C. Skovgaard - A Summer's Day in the Jægersborg Deer Park, North of Copenhagen - KMS963 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS963;553;768;image/jpeg
KMS7462g;Q20355308;[[wikidata:Q12337204]];Upupa epops;;https://collection.smk.dk/#/en/detail/KMS7462g;;;
KMS7894;Q20355129;[[wikidata:Q392816]];Rab I;;https://collection.smk.dk/#/en/detail/KMS7894;;;
KMS8084;Q20386692;[[wikidata:Q164351]];Sort, Rød, Guld;;https://collection.smk.dk/#/en/detail/KMS8084;;;
KMSsp670;Q20540897;[[wikidata:Q5163689]];A Young Turk;https://commons.wikimedia.org/wiki/Special:FilePath/Constantijn Netscher - A Young Turk - KMSsp670 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp670;800;591;image/jpeg
KMS1513;Q20354145;[[wikidata:Q12320133]];Bøn om regn. Procession i Apenninerne;https://commons.wikimedia.org/wiki/Special:FilePath/Johannes Wilhjelm, Bøn om regn. Procession i Apenninerne, 1895, Kms1513, Statens museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1513;2238;3307;image/jpeg
KMSsp796;Q20539942;[[wikidata:Q3428643]];Et tatarisk gesandtskab på besøg i København;https://commons.wikimedia.org/wiki/Special:FilePath/Karel van III Mander - Et tatarisk gesandtskab på besøg i København - KMSsp796 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp796;469;609;image/jpeg
KMS8352;Q20272205;[[wikidata:Q102139]];From the Furthest Mountains. The Green Valley;;https://collection.smk.dk/#/en/detail/KMS8352;;;
KMSr41;Q20355716;[[wikidata:Q45205]];Bananas;;https://collection.smk.dk/#/en/detail/KMSr41;;;
KMS8139;Q20539097;[[wikidata:Q12300872]];Untitled;;https://collection.smk.dk/#/en/detail/KMS8139;;;
KMS6469;Q20440658;[[wikidata:Q261859]];The Prodigal Son Living with Harlots;https://commons.wikimedia.org/wiki/Special:FilePath/Johann Wolfgang Baumgartner - The Prodigal Son Living with Harlots - Google Art Project.jpg;https://collection.smk.dk/#/en/detail/KMS6469;4188;5720;image/jpeg
KMS641;Q20355674;[[wikidata:Q247183]];Bathing Nymphs in a Landscape;https://commons.wikimedia.org/wiki/Special:FilePath/Cornelis van Poelenburch - Bathing Nymphs in a Landscape - KMS641 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS641;575;800;image/jpeg
KMS280;Q20278308;[[wikidata:Q981441]];En ung kunstner (Ditlev Blunck) betragter en skitse i et spejl;https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm Bendz - Ung kunstner (Ditlev Blunck betragter en skitse i et spejl).jpg;http://www.smk.dk/en/explore-the-art/search-smk/#/detail/KMS280;13977;11929;image/jpeg
DEP557;Q20355483;[[wikidata:Q18356320]];B.S, 8G/08;;https://collection.smk.dk/#/en/detail/DEP557;;;
KMSsp657;Q20354274;[[wikidata:Q6149222]];English Warships at Sea in a Fresh Breeze;https://commons.wikimedia.org/wiki/Special:FilePath/Jan Karel Donatus van Beecq - English Warships at Sea in a Fresh Breeze - KMSsp657 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp657;470;800;image/jpeg
KMSst251;Q20394241;[[wikidata:Q763488]];Card Players;https://commons.wikimedia.org/wiki/Special:FilePath/August Querfurt - Card Players - KMSst251 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst251;635;768;image/jpeg
KMS3847;Q18056716;[[wikidata:Q167654]];Portrait of a Man;https://commons.wikimedia.org/wiki/Special:FilePath/Frans Hals 115 WGA version.jpg;https://www.wga.hu/html/h/hals/frans/08-1658/75portma.html;1100;886;image/jpeg
KMS690;Q20440761;[[wikidata:Q6163903]];Cavalry Skirmish;https://commons.wikimedia.org/wiki/Special:FilePath/Jasper Broers - Cavalry Skirmish - KMS690 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS690;630;768;image/jpeg
KMSsp341;Q20275217;[[wikidata:Q442484]];Allegory on the Brevity of Life;https://commons.wikimedia.org/wiki/Special:FilePath/Cornelis Cornelisz. van Haarlem - Allegory on the Brevity of Life - KMSsp341 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp341;2857;3543;image/jpeg
KMS7514;Q20539736;[[wikidata:Q18811179]];Corrugated Cardboard Painted Blue;;https://collection.smk.dk/#/en/detail/KMS7514;;;
KMSst229;Q20354822;None;Woman and Drinking Man;;https://collection.smk.dk/#/en/detail/KMSst229;;;
KMS169;Q20538906;[[wikidata:Q363823]];Allegory of Christian Faith;https://commons.wikimedia.org/wiki/Special:FilePath/C.W. Eckersberg - Allegory of Christian Faith - KMS169 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS169;768;352;image/jpeg
KMS3230;Q20278621;[[wikidata:Q1986862]];Nymphs in a Landscape;https://commons.wikimedia.org/wiki/Special:FilePath/Dirck van der Lisse - Nymphs in a Landscape - KMS3230 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3230;571;768;image/jpeg
KMS4457;Q20355571;[[wikidata:Q1442507]];The Banquet of Herod. Salome Presents the Head of John the Baptist;https://commons.wikimedia.org/wiki/Special:FilePath/Frans Francken d.Y. - The Banquet of Herod. Salome Presents the Head of John the Baptist - KMS4457 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4457;610;800;image/jpeg
KMS3871;Q20464832;[[wikidata:Q4994489]];Road near Fåborg on Funen;;https://collection.smk.dk/#/en/detail/KMS3871;;;
KMS3691;Q20276869;[[wikidata:Q5650733]];En jysk bonde læser i Bibelen;https://commons.wikimedia.org/wiki/Special:FilePath/Hans Smidth - En jysk bonde læser i Bibelen - KMS3691 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3691;605;768;image/jpeg
KMS4552;Q20355109;[[wikidata:Q12306100]];Frederikke von Scholten, née Arendrup, the Artist's Mother-in-Law;https://commons.wikimedia.org/wiki/Special:FilePath/Christian Mourier-Petersen, Frederikke von Scholten, F. Arendrup, kunstnerens svigermoder, 1900, kms4552, Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS4552;2920;2362;image/jpeg
KMSr198;Q20537286;[[wikidata:Q154448]];Donan;;https://collection.smk.dk/#/en/detail/KMSr198;;;
KMSsp524;Q20267410;[[wikidata:Q20853510]];Allegory;;https://collection.smk.dk/#/en/detail/KMSsp524;;;
KMSsp866;Q20440032;[[wikidata:Q581361]];Arcadian Landscape. Motif from Baia in Italy;https://commons.wikimedia.org/wiki/Special:FilePath/Jens Juel - Arcadian Landscape. Motif from Baia in Italy - KMSsp866 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp866;558;768;image/jpeg
KMS8417;Q20403960;[[wikidata:Q16063259]];View of Collioure;https://commons.wikimedia.org/wiki/Special:FilePath/Astrid Holm - Udsigt over Collioure - 1913.png;https://collection.smk.dk/#/en/detail/KMS8417;3909;4724;image/png
